Ep 260 | Steps: 300 | Reward: 81.42 | Loss: 0.1650 | Epsilon: 0.073 | Success: YES
Ep 261 | Steps: 300 | Reward: 194.73 | Loss: 0.1445 | Epsilon: 0.073 | Success: YES
Ep 262 | Steps: 300 | Reward: 241.97 | Loss: 0.1371 | Epsilon: 0.072 | Success: YES
Ep 263 | Steps: 300 | Reward: 47.95 | Loss: 0.1503 | Epsilon: 0.071 | Success: NO
Ep 264 | Steps: 300 | Reward: -146.91 | Loss: 0.1437 | Epsilon: 0.070 | Success: NO
Ep 265 | Steps: 300 | Reward: -44.61 | Loss: 0.1857 | Epsilon: 0.070 | Success: NO
Ep 266 | Steps: 300 | Reward: -6.52 | Loss: 0.1460 | Epsilon: 0.069 | Success: NO
Ep 267 | Steps: 300 | Reward: -218.46 | Loss: 0.1617 | Epsilon: 0.068 | Success: NO
Ep 268 | Steps: 300 | Reward: 100.74 | Loss: 0.1702 | Epsilon: 0.068 | Success: YES
Ep 269 | Steps: 300 | Reward: 17.38 | Loss: 0.1586 | Epsilon: 0.067 | Success: NO
Ep 270 | Steps: 300 | Reward: 74.58 | Loss: 0.1593 | Epsilon: 0.066 | Success: YES
Ep 271 | Steps: 300 | Reward: 75.05 | Loss: 0.1778 | Epsilon: 0.066 | Success: YES
Ep 272 | Steps: 300 | Reward: 53.96 | Loss: 0.1644 | Epsilon: 0.065 | Success: YES
Ep 273 | Steps: 300 | Reward: -15.48 | Loss: 0.1642 | Epsilon: 0.064 | Success: NO
Ep 274 | Steps: 298 | Reward: -39.21 | Loss: 0.1487 | Epsilon: 0.064 | Success: NO
Ep 275 | Steps: 300 | Reward: -37.31 | Loss: 0.1774 | Epsilon: 0.063 | Success: NO
Ep 276 | Steps: 300 | Reward: -22.40 | Loss: 0.1615 | Epsilon: 0.062 | Success: NO
Ep 277 | Steps: 300 | Reward: -8.37 | Loss: 0.1913 | Epsilon: 0.062 | Success: NO
Ep 278 | Steps: 300 | Reward: 169.60 | Loss: 0.1947 | Epsilon: 0.061 | Success: YES
Ep 279 | Steps: 300 | Reward: 28.51 | Loss: 0.1936 | Epsilon: 0.061 | Success: NO
Ep 280 | Steps: 300 | Reward: -43.55 | Loss: 0.1752 | Epsilon: 0.060 | Success: NO
Ep 281 | Steps: 300 | Reward: 30.94 | Loss: 0.1945 | Epsilon: 0.059 | Success: NO
Ep 282 | Steps: 300 | Reward: -41.97 | Loss: 0.2156 | Epsilon: 0.059 | Success: NO
Ep 283 | Steps: 300 | Reward: -76.18 | Loss: 0.2176 | Epsilon: 0.058 | Success: NO
Ep 284 | Steps: 300 | Reward: 59.42 | Loss: 0.1576 | Epsilon: 0.058 | Success: YES
Ep 285 | Steps: 300 | Reward: 233.76 | Loss: 0.1945 | Epsilon: 0.057 | Success: YES
Ep 286 | Steps: 300 | Reward: 4.15 | Loss: 0.2282 | Epsilon: 0.056 | Success: NO
Ep 287 | Steps: 132 | Reward: -9.95 | Loss: 0.2687 | Epsilon: 0.056 | Success: NO
Ep 288 | Steps: 300 | Reward: -51.88 | Loss: 0.2151 | Epsilon: 0.055 | Success: NO
Ep 289 | Steps: 300 | Reward: 154.92 | Loss: 0.2381 | Epsilon: 0.055 | Success: YES
Ep 290 | Steps: 300 | Reward: 91.16 | Loss: 0.2386 | Epsilon: 0.054 | Success: YES
Ep 291 | Steps: 300 | Reward: 168.54 | Loss: 0.2317 | Epsilon: 0.054 | Success: YES
Ep 292 | Steps: 300 | Reward: 46.40 | Loss: 0.2074 | Epsilon: 0.053 | Success: NO
Ep 293 | Steps: 300 | Reward: 281.36 | Loss: 0.2274 | Epsilon: 0.053 | Success: YES
Ep 294 | Steps: 300 | Reward: 60.27 | Loss: 0.2146 | Epsilon: 0.052 | Success: YES
Ep 295 | Steps: 300 | Reward: -8.46 | Loss: 0.2141 | Epsilon: 0.052 | Success: NO
Ep 296 | Steps: 300 | Reward: 59.96 | Loss: 0.2059 | Epsilon: 0.051 | Success: YES
Ep 297 | Steps: 300 | Reward: -21.02 | Loss: 0.2505 | Epsilon: 0.051 | Success: NO
Ep 298 | Steps: 300 | Reward: 63.38 | Loss: 0.2629 | Epsilon: 0.050 | Success: YES
Ep 299 | Steps: 300 | Reward: -8.65 | Loss: 0.2322 | Epsilon: 0.050 | Success: NO
Ep 300 | Steps: 300 | Reward: -420.29 | Loss: 0.2216 | Epsilon: 0.050 | Success: NO
Ep 301 | Steps: 300 | Reward: 211.24 | Loss: 0.2368 | Epsilon: 0.050 | Success: YES
Ep 302 | Steps: 300 | Reward: -24.80 | Loss: 0.2366 | Epsilon: 0.050 | Success: NO
Ep 303 | Steps: 300 | Reward: -49.20 | Loss: 0.2458 | Epsilon: 0.050 | Success: NO
Ep 304 | Steps: 300 | Reward: 90.73 | Loss: 0.2880 | Epsilon: 0.050 | Success: YES
Ep 305 | Steps: 300 | Reward: 106.44 | Loss: 0.2783 | Epsilon: 0.050 | Success: YES
Ep 306 | Steps: 300 | Reward: 31.29 | Loss: 0.2424 | Epsilon: 0.050 | Success: NO
Ep 307 | Steps: 300 | Reward: 49.09 | Loss: 0.2331 | Epsilon: 0.050 | Success: NO
Ep 308 | Steps: 300 | Reward: 212.45 | Loss: 0.2613 | Epsilon: 0.050 | Success: YES
Ep 309 | Steps: 300 | Reward: -21.65 | Loss: 0.2399 | Epsilon: 0.050 | Success: NO
Ep 310 | Steps: 129 | Reward: -162.46 | Loss: 0.2408 | Epsilon: 0.050 | Success: NO
Ep 311 | Steps: 100 | Reward: -8.75 | Loss: 0.2230 | Epsilon: 0.050 | Success: NO
Ep 312 | Steps: 300 | Reward: 81.58 | Loss: 0.2595 | Epsilon: 0.050 | Success: YES
Ep 313 | Steps: 300 | Reward: 62.29 | Loss: 0.2741 | Epsilon: 0.050 | Success: YES
Ep 314 | Steps: 300 | Reward: 118.01 | Loss: 0.2950 | Epsilon: 0.050 | Success: YES
Ep 315 | Steps: 300 | Reward: 51.23 | Loss: 0.2476 | Epsilon: 0.050 | Success: YES
Ep 316 | Steps: 300 | Reward: -26.52 | Loss: 0.2497 | Epsilon: 0.050 | Success: NO
Ep 317 | Steps: 300 | Reward: 287.86 | Loss: 0.2410 | Epsilon: 0.050 | Success: YES
Ep 318 | Steps: 300 | Reward: 76.57 | Loss: 0.3044 | Epsilon: 0.050 | Success: YES
Ep 319 | Steps: 100 | Reward: -1.12 | Loss: 0.2783 | Epsilon: 0.050 | Success: NO
Ep 320 | Steps: 95 | Reward: 24.72 | Loss: 0.2581 | Epsilon: 0.050 | Success: NO
Ep 321 | Steps: 93 | Reward: -149.88 | Loss: 0.2399 | Epsilon: 0.050 | Success: NO
Ep 322 | Steps: 300 | Reward: 143.01 | Loss: 0.2777 | Epsilon: 0.050 | Success: YES
Ep 323 | Steps: 300 | Reward: 83.97 | Loss: 0.2436 | Epsilon: 0.050 | Success: YES
Ep 324 | Steps: 300 | Reward: 27.43 | Loss: 0.2611 | Epsilon: 0.050 | Success: NO
Ep 325 | Steps: 300 | Reward: 170.65 | Loss: 0.2529 | Epsilon: 0.050 | Success: YES
Ep 326 | Steps: 300 | Reward: 109.31 | Loss: 0.2882 | Epsilon: 0.050 | Success: YES
Ep 327 | Steps: 300 | Reward: -18.34 | Loss: 0.2861 | Epsilon: 0.050 | Success: NO
Ep 328 | Steps: 300 | Reward: 43.38 | Loss: 0.2858 | Epsilon: 0.050 | Success: NO
Ep 329 | Steps: 300 | Reward: 48.82 | Loss: 0.2522 | Epsilon: 0.050 | Success: NO
Ep 330 | Steps: 300 | Reward: 43.04 | Loss: 0.2977 | Epsilon: 0.050 | Success: NO
Ep 331 | Steps: 300 | Reward: 20.29 | Loss: 0.2782 | Epsilon: 0.050 | Success: NO
Ep 332 | Steps: 300 | Reward: -146.63 | Loss: 0.2508 | Epsilon: 0.050 | Success: NO
Ep 333 | Steps: 300 | Reward: -258.16 | Loss: 0.3009 | Epsilon: 0.050 | Success: NO
Ep 334 | Steps: 300 | Reward: 27.79 | Loss: 0.2924 | Epsilon: 0.050 | Success: NO
Ep 335 | Steps: 300 | Reward: 91.28 | Loss: 0.2961 | Epsilon: 0.050 | Success: YES
Ep 336 | Steps: 300 | Reward: 142.01 | Loss: 0.3008 | Epsilon: 0.050 | Success: YES
Ep 337 | Steps: 300 | Reward: 177.28 | Loss: 0.2646 | Epsilon: 0.050 | Success: YES
Ep 338 | Steps: 300 | Reward: 180.72 | Loss: 0.3204 | Epsilon: 0.050 | Success: YES
Ep 339 | Steps: 300 | Reward: 108.63 | Loss: 0.2562 | Epsilon: 0.050 | Success: YES
Ep 340 | Steps: 151 | Reward: -30.23 | Loss: 0.2824 | Epsilon: 0.050 | Success: NO
Ep 341 | Steps: 166 | Reward: 0.52 | Loss: 0.3121 | Epsilon: 0.050 | Success: NO
Ep 342 | Steps: 300 | Reward: -12.73 | Loss: 0.2902 | Epsilon: 0.050 | Success: NO
Ep 343 | Steps: 300 | Reward: -255.91 | Loss: 0.2906 | Epsilon: 0.050 | Success: NO
Ep 344 | Steps: 300 | Reward: 15.91 | Loss: 0.3239 | Epsilon: 0.050 | Success: NO
Ep 345 | Steps: 300 | Reward: -81.88 | Loss: 0.2974 | Epsilon: 0.050 | Success: NO
Ep 346 | Steps: 284 | Reward: 2.62 | Loss: 0.2855 | Epsilon: 0.050 | Success: NO
Ep 347 | Steps: 300 | Reward: 50.57 | Loss: 0.2772 | Epsilon: 0.050 | Success: YES
Ep 348 | Steps: 300 | Reward: 80.91 | Loss: 0.2942 | Epsilon: 0.050 | Success: YES
Ep 349 | Steps: 300 | Reward: -12.35 | Loss: 0.3010 | Epsilon: 0.050 | Success: NO
Ep 350 | Steps: 300 | Reward: 34.65 | Loss: 0.2911 | Epsilon: 0.050 | Success: NO
Ep 351 | Steps: 300 | Reward: 11.07 | Loss: 0.2832 | Epsilon: 0.050 | Success: NO
Ep 352 | Steps: 300 | Reward: -35.98 | Loss: 0.2727 | Epsilon: 0.050 | Success: NO
Ep 353 | Steps: 300 | Reward: -145.20 | Loss: 0.3002 | Epsilon: 0.050 | Success: NO
Ep 354 | Steps: 93 | Reward: -82.84 | Loss: 0.2891 | Epsilon: 0.050 | Success: NO
Ep 355 | Steps: 300 | Reward: -8.71 | Loss: 0.2865 | Epsilon: 0.050 | Success: NO
Ep 356 | Steps: 142 | Reward: -3.76 | Loss: 0.3336 | Epsilon: 0.050 | Success: NO
Ep 357 | Steps: 300 | Reward: 11.21 | Loss: 0.3429 | Epsilon: 0.050 | Success: NO
Ep 358 | Steps: 150 | Reward: -63.43 | Loss: 0.2734 | Epsilon: 0.050 | Success: NO
Ep 359 | Steps: 77 | Reward: -11.62 | Loss: 0.3514 | Epsilon: 0.050 | Success: NO
Ep 360 | Steps: 126 | Reward: 55.39 | Loss: 0.3187 | Epsilon: 0.050 | Success: YES
Ep 361 | Steps: 137 | Reward: -10.27 | Loss: 0.2865 | Epsilon: 0.050 | Success: NO
Ep 362 | Steps: 94 | Reward: -49.20 | Loss: 0.3241 | Epsilon: 0.050 | Success: NO
Ep 363 | Steps: 300 | Reward: 56.44 | Loss: 0.3305 | Epsilon: 0.050 | Success: YES
Ep 364 | Steps: 300 | Reward: 0.86 | Loss: 0.3281 | Epsilon: 0.050 | Success: NO
Ep 365 | Steps: 300 | Reward: 90.79 | Loss: 0.3060 | Epsilon: 0.050 | Success: YES
Ep 366 | Steps: 192 | Reward: -33.15 | Loss: 0.3408 | Epsilon: 0.050 | Success: NO
Ep 367 | Steps: 300 | Reward: 149.55 | Loss: 0.3118 | Epsilon: 0.050 | Success: YES
Ep 368 | Steps: 300 | Reward: 124.41 | Loss: 0.3029 | Epsilon: 0.050 | Success: YES
Ep 369 | Steps: 300 | Reward: 16.43 | Loss: 0.3656 | Epsilon: 0.050 | Success: NO
Ep 370 | Steps: 220 | Reward: -57.35 | Loss: 0.3380 | Epsilon: 0.050 | Success: NO
Ep 371 | Steps: 300 | Reward: 129.55 | Loss: 0.4135 | Epsilon: 0.050 | Success: YES
Ep 372 | Steps: 251 | Reward: -9.47 | Loss: 0.3464 | Epsilon: 0.050 | Success: NO
Ep 373 | Steps: 300 | Reward: 38.61 | Loss: 0.3445 | Epsilon: 0.050 | Success: NO
Ep 374 | Steps: 300 | Reward: 2.00 | Loss: 0.3512 | Epsilon: 0.050 | Success: NO
Ep 375 | Steps: 300 | Reward: 25.44 | Loss: 0.3265 | Epsilon: 0.050 | Success: NO
Ep 376 | Steps: 300 | Reward: 44.43 | Loss: 0.3315 | Epsilon: 0.050 | Success: NO
Ep 377 | Steps: 300 | Reward: -32.26 | Loss: 0.3602 | Epsilon: 0.050 | Success: NO
Ep 378 | Steps: 300 | Reward: -14.28 | Loss: 0.3894 | Epsilon: 0.050 | Success: NO
Ep 379 | Steps: 300 | Reward: 57.96 | Loss: 0.3727 | Epsilon: 0.050 | Success: YES
Ep 380 | Steps: 300 | Reward: -19.45 | Loss: 0.4247 | Epsilon: 0.050 | Success: NO
Ep 381 | Steps: 300 | Reward: -165.22 | Loss: 0.3994 | Epsilon: 0.050 | Success: NO
Ep 382 | Steps: 300 | Reward: -176.80 | Loss: 0.3856 | Epsilon: 0.050 | Success: NO
Ep 383 | Steps: 300 | Reward: -13.07 | Loss: 0.4372 | Epsilon: 0.050 | Success: NO
Ep 384 | Steps: 300 | Reward: 9.13 | Loss: 0.3776 | Epsilon: 0.050 | Success: NO
Ep 385 | Steps: 41 | Reward: -31.26 | Loss: 0.2935 | Epsilon: 0.050 | Success: NO
Ep 386 | Steps: 300 | Reward: -15.89 | Loss: 0.3432 | Epsilon: 0.050 | Success: NO
Ep 387 | Steps: 300 | Reward: 85.26 | Loss: 0.3572 | Epsilon: 0.050 | Success: YES
Ep 388 | Steps: 300 | Reward: -28.38 | Loss: 0.4086 | Epsilon: 0.050 | Success: NO
Ep 389 | Steps: 300 | Reward: 9.10 | Loss: 0.3256 | Epsilon: 0.050 | Success: NO
Ep 390 | Steps: 300 | Reward: 74.83 | Loss: 0.4025 | Epsilon: 0.050 | Success: YES
Ep 391 | Steps: 300 | Reward: 21.47 | Loss: 0.3671 | Epsilon: 0.050 | Success: NO
Ep 392 | Steps: 300 | Reward: 29.82 | Loss: 0.3198 | Epsilon: 0.050 | Success: NO
Ep 393 | Steps: 300 | Reward: -11.92 | Loss: 0.3677 | Epsilon: 0.050 | Success: NO
Ep 394 | Steps: 300 | Reward: 234.50 | Loss: 0.3807 | Epsilon: 0.050 | Success: YES
Ep 395 | Steps: 300 | Reward: 23.27 | Loss: 0.3124 | Epsilon: 0.050 | Success: NO
Ep 396 | Steps: 300 | Reward: 128.24 | Loss: 0.4062 | Epsilon: 0.050 | Success: YES
Ep 397 | Steps: 300 | Reward: -182.05 | Loss: 0.3964 | Epsilon: 0.050 | Success: NO
Ep 398 | Steps: 300 | Reward: 82.39 | Loss: 0.3755 | Epsilon: 0.050 | Success: YES
Ep 399 | Steps: 300 | Reward: -18.85 | Loss: 0.3889 | Epsilon: 0.050 | Success: NO
Ep 400 | Steps: 300 | Reward: -50.90 | Loss: 0.4073 | Epsilon: 0.050 | Success: NO
Ep 401 | Steps: 300 | Reward: 42.83 | Loss: 0.3725 | Epsilon: 0.050 | Success: NO
Ep 402 | Steps: 300 | Reward: -196.06 | Loss: 0.3558 | Epsilon: 0.050 | Success: NO
Ep 403 | Steps: 300 | Reward: 105.87 | Loss: 0.3821 | Epsilon: 0.050 | Success: YES
Ep 404 | Steps: 300 | Reward: -105.81 | Loss: 0.3791 | Epsilon: 0.050 | Success: NO
Ep 405 | Steps: 300 | Reward: 52.02 | Loss: 0.3969 | Epsilon: 0.050 | Success: YES
Ep 406 | Steps: 82 | Reward: -88.95 | Loss: 0.3926 | Epsilon: 0.050 | Success: NO
Ep 407 | Steps: 300 | Reward: 65.83 | Loss: 0.3572 | Epsilon: 0.050 | Success: YES
Ep 408 | Steps: 300 | Reward: -23.97 | Loss: 0.4612 | Epsilon: 0.050 | Success: NO
Ep 409 | Steps: 40 | Reward: 7.50 | Loss: 0.4335 | Epsilon: 0.050 | Success: NO
Ep 410 | Steps: 300 | Reward: -53.44 | Loss: 0.4150 | Epsilon: 0.050 | Success: NO
Ep 411 | Steps: 300 | Reward: -159.56 | Loss: 0.3766 | Epsilon: 0.050 | Success: NO
Ep 412 | Steps: 300 | Reward: -30.17 | Loss: 0.3944 | Epsilon: 0.050 | Success: NO
Ep 413 | Steps: 69 | Reward: -32.19 | Loss: 0.5359 | Epsilon: 0.050 | Success: NO
Ep 414 | Steps: 300 | Reward: -6.55 | Loss: 0.3701 | Epsilon: 0.050 | Success: NO
Ep 415 | Steps: 52 | Reward: 25.34 | Loss: 0.3007 | Epsilon: 0.050 | Success: NO
Ep 416 | Steps: 300 | Reward: -188.24 | Loss: 0.3903 | Epsilon: 0.050 | Success: NO
Ep 417 | Steps: 300 | Reward: 93.58 | Loss: 0.4931 | Epsilon: 0.050 | Success: YES
Ep 418 | Steps: 300 | Reward: -87.97 | Loss: 0.4309 | Epsilon: 0.050 | Success: NO
Ep 419 | Steps: 300 | Reward: 31.43 | Loss: 0.3456 | Epsilon: 0.050 | Success: NO
Ep 420 | Steps: 300 | Reward: -121.55 | Loss: 0.4016 | Epsilon: 0.050 | Success: NO
Ep 421 | Steps: 300 | Reward: 13.70 | Loss: 0.3619 | Epsilon: 0.050 | Success: NO
Ep 422 | Steps: 300 | Reward: -35.22 | Loss: 0.3630 | Epsilon: 0.050 | Success: NO
Ep 423 | Steps: 116 | Reward: 172.10 | Loss: 0.3836 | Epsilon: 0.050 | Success: YES
Ep 424 | Steps: 300 | Reward: 21.47 | Loss: 0.4520 | Epsilon: 0.050 | Success: NO
Ep 425 | Steps: 39 | Reward: -83.15 | Loss: 0.4007 | Epsilon: 0.050 | Success: NO
Ep 426 | Steps: 40 | Reward: -82.02 | Loss: 0.2967 | Epsilon: 0.050 | Success: NO
Ep 427 | Steps: 38 | Reward: 37.31 | Loss: 0.3708 | Epsilon: 0.050 | Success: NO
Ep 428 | Steps: 41 | Reward: -31.98 | Loss: 0.5439 | Epsilon: 0.050 | Success: NO
Ep 429 | Steps: 300 | Reward: 144.92 | Loss: 0.4125 | Epsilon: 0.050 | Success: YES
Ep 430 | Steps: 300 | Reward: -45.24 | Loss: 0.4194 | Epsilon: 0.050 | Success: NO
Ep 431 | Steps: 300 | Reward: -138.27 | Loss: 0.3961 | Epsilon: 0.050 | Success: NO
Ep 432 | Steps: 300 | Reward: -253.85 | Loss: 0.3957 | Epsilon: 0.050 | Success: NO
Ep 433 | Steps: 39 | Reward: -54.78 | Loss: 0.4839 | Epsilon: 0.050 | Success: NO
Ep 434 | Steps: 229 | Reward: 66.10 | Loss: 0.4895 | Epsilon: 0.050 | Success: YES
Ep 435 | Steps: 300 | Reward: -5.03 | Loss: 0.4036 | Epsilon: 0.050 | Success: NO
Ep 436 | Steps: 79 | Reward: -23.01 | Loss: 0.3954 | Epsilon: 0.050 | Success: NO
Ep 437 | Steps: 300 | Reward: 29.74 | Loss: 0.4544 | Epsilon: 0.050 | Success: NO
Ep 438 | Steps: 300 | Reward: -211.58 | Loss: 0.3916 | Epsilon: 0.050 | Success: NO
Ep 439 | Steps: 300 | Reward: -48.56 | Loss: 0.4649 | Epsilon: 0.050 | Success: NO
Ep 440 | Steps: 300 | Reward: -160.99 | Loss: 0.4099 | Epsilon: 0.050 | Success: NO
Ep 441 | Steps: 300 | Reward: 61.13 | Loss: 0.4599 | Epsilon: 0.050 | Success: YES
Ep 442 | Steps: 300 | Reward: -30.04 | Loss: 0.3802 | Epsilon: 0.050 | Success: NO
Ep 443 | Steps: 300 | Reward: 258.97 | Loss: 0.4074 | Epsilon: 0.050 | Success: YES
Ep 444 | Steps: 300 | Reward: 54.22 | Loss: 0.4810 | Epsilon: 0.050 | Success: YES
Ep 445 | Steps: 47 | Reward: -68.83 | Loss: 0.3195 | Epsilon: 0.050 | Success: NO
Ep 446 | Steps: 86 | Reward: -101.09 | Loss: 0.4428 | Epsilon: 0.050 | Success: NO
Ep 447 | Steps: 45 | Reward: -16.09 | Loss: 0.4587 | Epsilon: 0.050 | Success: NO
Ep 448 | Steps: 46 | Reward: -24.02 | Loss: 0.4361 | Epsilon: 0.050 | Success: NO
Ep 449 | Steps: 300 | Reward: 247.52 | Loss: 0.3824 | Epsilon: 0.050 | Success: YES
Ep 450 | Steps: 300 | Reward: 2.46 | Loss: 0.3648 | Epsilon: 0.050 | Success: NO
Ep 451 | Steps: 300 | Reward: 7.07 | Loss: 0.4167 | Epsilon: 0.050 | Success: NO
Ep 452 | Steps: 300 | Reward: 195.76 | Loss: 0.4469 | Epsilon: 0.050 | Success: YES
Ep 453 | Steps: 43 | Reward: -35.34 | Loss: 0.5037 | Epsilon: 0.050 | Success: NO
Ep 454 | Steps: 300 | Reward: -75.20 | Loss: 0.5516 | Epsilon: 0.050 | Success: NO
Ep 455 | Steps: 45 | Reward: -17.53 | Loss: 0.4651 | Epsilon: 0.050 | Success: NO
Ep 456 | Steps: 44 | Reward: -32.60 | Loss: 0.3252 | Epsilon: 0.050 | Success: NO
Ep 457 | Steps: 300 | Reward: -22.95 | Loss: 0.3922 | Epsilon: 0.050 | Success: NO
Ep 458 | Steps: 204 | Reward: 44.11 | Loss: 0.4499 | Epsilon: 0.050 | Success: NO
Ep 459 | Steps: 300 | Reward: 22.01 | Loss: 0.5026 | Epsilon: 0.050 | Success: NO
Ep 460 | Steps: 47 | Reward: -60.93 | Loss: 0.3517 | Epsilon: 0.050 | Success: NO
Ep 461 | Steps: 300 | Reward: 31.59 | Loss: 0.4437 | Epsilon: 0.050 | Success: NO
Ep 462 | Steps: 300 | Reward: 188.96 | Loss: 0.4009 | Epsilon: 0.050 | Success: YES
Ep 463 | Steps: 44 | Reward: -62.33 | Loss: 0.3879 | Epsilon: 0.050 | Success: NO
Ep 464 | Steps: 300 | Reward: 26.00 | Loss: 0.4350 | Epsilon: 0.050 | Success: NO
Ep 465 | Steps: 300 | Reward: -219.87 | Loss: 0.4779 | Epsilon: 0.050 | Success: NO
Ep 466 | Steps: 300 | Reward: -12.86 | Loss: 0.4677 | Epsilon: 0.050 | Success: NO
Ep 467 | Steps: 138 | Reward: -5.84 | Loss: 0.4899 | Epsilon: 0.050 | Success: NO
Ep 468 | Steps: 300 | Reward: 231.53 | Loss: 0.4670 | Epsilon: 0.050 | Success: YES
Ep 469 | Steps: 300 | Reward: 130.65 | Loss: 0.5277 | Epsilon: 0.050 | Success: YES
Ep 470 | Steps: 300 | Reward: 55.41 | Loss: 0.4147 | Epsilon: 0.050 | Success: YES
Ep 471 | Steps: 41 | Reward: -73.02 | Loss: 0.3889 | Epsilon: 0.050 | Success: NO
Ep 472 | Steps: 300 | Reward: 19.62 | Loss: 0.4719 | Epsilon: 0.050 | Success: NO
Ep 473 | Steps: 300 | Reward: -4.93 | Loss: 0.4245 | Epsilon: 0.050 | Success: NO
Ep 474 | Steps: 300 | Reward: 17.49 | Loss: 0.4104 | Epsilon: 0.050 | Success: NO
Ep 475 | Steps: 300 | Reward: 237.80 | Loss: 0.4574 | Epsilon: 0.050 | Success: YES
Ep 476 | Steps: 185 | Reward: 260.13 | Loss: 0.4718 | Epsilon: 0.050 | Success: YES
Ep 477 | Steps: 300 | Reward: -133.28 | Loss: 0.4392 | Epsilon: 0.050 | Success: NO
Ep 478 | Steps: 300 | Reward: -59.12 | Loss: 0.4765 | Epsilon: 0.050 | Success: NO
Ep 479 | Steps: 300 | Reward: -59.19 | Loss: 0.4164 | Epsilon: 0.050 | Success: NO
Ep 480 | Steps: 300 | Reward: 214.01 | Loss: 0.4772 | Epsilon: 0.050 | Success: YES
Ep 481 | Steps: 234 | Reward: -135.60 | Loss: 0.4224 | Epsilon: 0.050 | Success: NO
Ep 482 | Steps: 300 | Reward: -18.66 | Loss: 0.5571 | Epsilon: 0.050 | Success: NO
Ep 483 | Steps: 300 | Reward: -153.87 | Loss: 0.4932 | Epsilon: 0.050 | Success: NO
Ep 484 | Steps: 300 | Reward: 31.23 | Loss: 0.4632 | Epsilon: 0.050 | Success: NO
Ep 485 | Steps: 300 | Reward: 50.51 | Loss: 0.4565 | Epsilon: 0.050 | Success: YES
Ep 486 | Steps: 300 | Reward: 132.40 | Loss: 0.4854 | Epsilon: 0.050 | Success: YES
Ep 487 | Steps: 300 | Reward: -113.82 | Loss: 0.4071 | Epsilon: 0.050 | Success: NO
Ep 488 | Steps: 47 | Reward: -47.52 | Loss: 0.6466 | Epsilon: 0.050 | Success: NO
Ep 489 | Steps: 171 | Reward: -263.23 | Loss: 0.4534 | Epsilon: 0.050 | Success: NO
Ep 490 | Steps: 300 | Reward: -95.78 | Loss: 0.5160 | Epsilon: 0.050 | Success: NO
Ep 491 | Steps: 300 | Reward: -70.40 | Loss: 0.4960 | Epsilon: 0.050 | Success: NO
Ep 492 | Steps: 300 | Reward: 316.86 | Loss: 0.5481 | Epsilon: 0.050 | Success: YES
Ep 493 | Steps: 43 | Reward: -72.35 | Loss: 0.4354 | Epsilon: 0.050 | Success: NO
Ep 494 | Steps: 112 | Reward: -191.64 | Loss: 0.5458 | Epsilon: 0.050 | Success: NO
Ep 495 | Steps: 300 | Reward: 87.49 | Loss: 0.5625 | Epsilon: 0.050 | Success: YES
Ep 496 | Steps: 300 | Reward: -129.78 | Loss: 0.4436 | Epsilon: 0.050 | Success: NO
Ep 497 | Steps: 38 | Reward: -54.83 | Loss: 0.4138 | Epsilon: 0.050 | Success: NO
Ep 498 | Steps: 300 | Reward: -58.87 | Loss: 0.4893 | Epsilon: 0.050 | Success: NO
Ep 499 | Steps: 300 | Reward: -453.26 | Loss: 0.5293 | Epsilon: 0.050 | Success: NO
Ep 500 | Steps: 300 | Reward: 31.15 | Loss: 0.5658 | Epsilon: 0.050 | Success: NO
Ep 501 | Steps: 300 | Reward: 36.49 | Loss: 0.5526 | Epsilon: 0.050 | Success: NO
Ep 502 | Steps: 300 | Reward: -126.93 | Loss: 0.6203 | Epsilon: 0.050 | Success: NO
Ep 503 | Steps: 300 | Reward: -53.92 | Loss: 0.5214 | Epsilon: 0.050 | Success: NO
Ep 504 | Steps: 300 | Reward: 73.20 | Loss: 0.4935 | Epsilon: 0.050 | Success: YES
Ep 505 | Steps: 300 | Reward: -50.45 | Loss: 0.4819 | Epsilon: 0.050 | Success: NO
